customer_id,fc_segment,recommendation_1,most_frequent_item
5140B181F341C6EF2E0A180313615250,Potenciales,3968,4437
69A5BF21135862D4FF0A180313615250,Potenciales,6585,33037
32395DFE0D77E9190C7F000001615250,Potenciales,28363,20477
5610D9298D0B21F2AC0A180313615250,Potenciales,25174,23610
63434E48FA091969E00A180313615250,Potenciales,17495,22423
5C19ED92746A9E2A680A180313615250,Potenciales,4173,3269
323471B1C84315253A7F000001615250,Potenciales,4180,2
3859C297DE63A802707F000001615250,Potenciales,34114,31652
6EFB69A1CB39569FF40A180313615250,Potenciales,31733,27706
53823A54EC6277306D0A180313615250,Potenciales,34218,28025
32388F886311E9330E7F000001615250,Potenciales,17432,97627
69F4CF03B65AB9F0F80A180313615250,Potenciales,26257,23442
6618F83C9756DC93560A180313615250,Potenciales,34114,30035
65112771576652948B0A180313615250,Potenciales,10,32680
323C04CBF565BE50247F000001615250,Potenciales,26257,28843
455493CF32114511E17F000001615250,Potenciales,6752,97496
32388DE5331D1E32E77F000001615250,Potenciales,3213,94811
41CB657C577D979BA37F000001615250,Potenciales,2,6067
5008BBCCB73E21B0AA0A180313615250,Potenciales,17495,10
4A4FC355FC4B7006C27F000001615250,Potenciales,26257,36320
3380D642CF340B54777F000001615250,Potenciales,18470,307
32384E2E3528FE3CD57F000001615250,Potenciales,6585,35471
323C3FC710475ED0CD7F000001615250,Potenciales,4173,95035
5CEFB86B2A668A6C970A180313615250,Potenciales,34370,20405
69FEFAD7687D79682B0A180313615250,Potenciales,34113,96954
32388DF7837B31A0EC7F000001615250,Potenciales,17919,33023
323C14151A37EF43127F000001615250,Potenciales,3968,28308
37904B05E549F272527F000001615250,Potenciales,30941,22386
323B9E48E706681E887F000001615250,Potenciales,17919,94082
32384E0DC27574D7CB7F000001615250,Potenciales,4180,30787
4EDBE7056171759A4C0A180313615250,Potenciales,34218,1360
4886ACE0231F3F6C367F000001615250,Potenciales,26257,23610
464EBD9329264228577F000001615250,Potenciales,34370,4410
6C0D2B44B3154AEC810A180313615250,Potenciales,30604,22346
323C18E3EE105BE2D67F000001615250,Potenciales,6752,97336
63AE309E211BECFD300A180313615250,Potenciales,3213,64
6AC1FB9855537371560A180313615250,Potenciales,2,94722
323976F9E64AA31D8B7F000001615250,Potenciales,19206,97502
323BA76845791491377F000001615250,Potenciales,30941,6872
504511E3F217CDF0360A180313615250,Potenciales,25174,30477
34D27A39636C3EDE017F000001615250,Potenciales,30941,4438
53104C8AD96479EE0C0A180313615250,Potenciales,17432,96447
3B6DF3AED44789F1F07F000001615250,Potenciales,3213,31022
4824103A9850EA7AF57F000001615250,Potenciales,17432,1382
5EF020A87649794B480A180313615250,Potenciales,17432,28017
686347292339724DFD0A180313615250,Potenciales,6752,95513
403508F143111E51557F000001615250,Potenciales,17432,28910
37907B93343FAE0AFE7F000001615250,Potenciales,30941,6866
323C25EC8F0BF708E67F000001615250,Potenciales,31733,23560
6F5C80A17F51BB310A0A180327615250,Potenciales,34218,32649
4A4FC778385AE06CFA7F000001615250,Potenciales,10,26038
323C16C390369788EB7F000001615250,Potenciales,26257,30667
378FF126826EF3495D7F000001615250,Potenciales,6585,30489
5A6BEB71236C925DAC0A180313615250,Potenciales,34347,30058
5224401BE252B86B1E0A180313615250,Potenciales,10,28030
323C05189B34B84F657F000001615250,Potenciales,28363,33858
6B380985577C0CAA830A180313615250,Potenciales,30604,36565
479057E4974BBED4E47F000001615250,Potenciales,31733,3065
323C27A88627C790F37F000001615250,Potenciales,6585,26606
48483E16AF53C39B517F000001615250,Potenciales,31733,93164
37909226135342F3867F000001615250,Potenciales,1360,25330
60C7489C616442431E0A180313615250,Potenciales,3213,4492
447C5F18640D4EDF1B7F000001615250,Potenciales,18518,97902
3CD41B0F0967851F6A7F000001615250,Potenciales,34114,20497
58854650B94AA2D7AD0A180313615250,Potenciales,18470,31031
6E6719E23A5D22C56B0A180313615250,Potenciales,18518,34858
64CFD2144A3F6004880A180313615250,Potenciales,3213,3065
586B8CC9E13C8CD2E70A180313615250,Potenciales,34370,4369
378F64E1071FAC670F7F000001615250,Potenciales,30941,95476
323C19B0200814E4027F000001615250,Potenciales,307,26593
334C2D86B8599387387F000001615250,Potenciales,6752,96952
589957AC654FFACF1F0A180313615250,Potenciales,26257,30046
684E62ED13226CE5180A180313615250,Potenciales,30604,96898
32385953944C7A936D7F000001615250,Potenciales,3968,93689
64810F9D9243AA55300A180313615250,Potenciales,5727,32570
6E6D81F22A104393D30A180313615250,Potenciales,1360,31031
374E58AFC827E4B70D7F000001615250,Potenciales,26257,31896
323C25380B2C40F21E7F000001615250,Potenciales,3213,22386
3CED6EC9691D924F597F000001615250,Potenciales,3213,4113
538A09451507ADDF340A180313615250,Potenciales,30604,97671
5BCC5AD66628416ABB0A180313615250,Potenciales,4173,28972
323B9803137F6AEDE47F000001615250,Potenciales,17432,32692
600B4EFCEC329EDB1F0A180313615250,Potenciales,307,97124
323B031CDE7B91E3447F000001615250,Potenciales,18470,23703
323B8AE9467C704E647F000001615250,Potenciales,1360,24873
6B302BF7EF0BA3D7C10A180313615250,Potenciales,17919,34843
378F5EA6384C1CCC987F000001615250,Potenciales,307,31025
5A266BBDD4302C5F7C0A180313615250,Potenciales,3968,34300
3233358B55268A8DA37F000001615250,Potenciales,1360,28911
323C151FFC3458322D7F000001615250,Potenciales,34218,32928
3ED8FE3FDC013812A47F000001615250,Potenciales,25174,97807
529CDBDFAE6D7422630A180313615250,Potenciales,34347,94011
695F88E5E63D84BB6D0A180313615250,Potenciales,26257,22008
533B8447521ECE9E310A180313615250,Potenciales,18566,22483
353BF7D16333D1BC627F000001615250,Potenciales,31733,28910
32394D20952CDA1F1E7F000001615250,Potenciales,1360,5418
52AED9CEE57DA160020A180313615250,Potenciales,19206,23768
5E97A81B0D53186DC00A180313615250,Potenciales,28363,21239
32385C6BDF5919E4937F000001615250,Potenciales,6585,22808
66F4C933255BA038A40A180313615250,Potenciales,307,34231
57C7495A7B052F9A890A180313615250,Potenciales,34114,136
378F7FC2066649914E7F000001615250,Potenciales,17495,29056
4B5CBB45FC2AC965AB7F000001615250,Potenciales,5727,97874
5CC7B93D531108CC8E0A180313615250,Potenciales,18470,7825
379050D4FC470D80C47F000001615250,Potenciales,5727,64
63863AB8B35D20E3190A180313615250,Potenciales,18470,97497
3234BBF2A97F75D5327F000001615250,Potenciales,307,2899
3F3DCE3C860B927EF17F000001615250,Potenciales,4173,35368
378FEC74ED709168B97F000001615250,Potenciales,17432,33820
6E194346931E0829D90A180313615250,Potenciales,30941,33734
4ED8BEEADC6DB037C60A180313615250,Potenciales,4180,34760
669F23A7DC4D79C3B10A180313615250,Potenciales,34370,97820
323C1783734D963CD17F000001615250,Potenciales,1360,21239
323976F938088CEE5E7F000001615250,Potenciales,17495,93614
6BE913416A07A4048A0A180313615250,Potenciales,34114,35696
32340FD5F62BA373937F000001615250,Potenciales,34370,33833
323B0772362273E7AD7F000001615250,Potenciales,17432,32445
32394FDA3D39ECF8A37F000001615250,Potenciales,30604,35251
68873EB8121AB3B22C0A180313615250,Potenciales,30604,97532
32388E5401795580907F000001615250,Potenciales,4180,23996
58BC7399A54386ECF40A180313615250,Potenciales,34114,30094
36EC17313D2467E7797F000001615250,Potenciales,6585,94811
64DA45A6EC18DB63300A180313615250,Potenciales,4173,4440
673C6AC9D14830A3620A180313615250,Potenciales,17432,34323
54891C534F4EE4EEC10A180313615250,Potenciales,5727,32915
610C5DE1B417E9CDA70A180313615250,Potenciales,24596,5588
431324C7C655B1B54B7F000001615250,Potenciales,31733,28975
5B3DFFF1251318E5260A180313615250,Potenciales,3213,97820
48F8CE12927B8AD5F87F000001615250,Potenciales,307,26118
378F4A261B29968D8B7F000001615250,Potenciales,34370,94149
323AFF8B483C44DECB7F000001615250,Potenciales,1360,94390
458F1FAC7E395856E27F000001615250,Potenciales,6585,6939
685F62514553CC06B50A180313615250,Potenciales,10,33113
323C17F39D13083F287F000001615250,Potenciales,4173,33745
3234EDA98142B50B297F000001615250,Potenciales,34114,23610
6AB291651E7D2E1B300A180313615250,Potenciales,10,29362
42970B5AAE4298C15A7F000001615250,Potenciales,307,23788
4D7EA5D9323C2506670A180313615250,Potenciales,10,31198
3380D7CC3838F4BBD57F000001615250,Potenciales,28363,7318
6F5C6915DE34EBB7370A180327615250,Potenciales,31733,26026
68EE74F881478797C20A180313615250,Potenciales,1360,20502
32383909136561B9AA7F000001615250,Potenciales,26257,5728
4F760E451A2EBB8B010A180313615250,Potenciales,34113,26628
69FEABB6037A590F6C0A180313615250,Potenciales,19206,23679
6D4B6081CB284AB9770A180313615250,Potenciales,3213,97541
3B47AE170E0068BA427F000001615250,Potenciales,17432,35450
502CCB4A6D1B8C416B0A180313615250,Potenciales,30941,5728
540E87D9DD7EB857E50A180313615250,Potenciales,4173,32571
5A423ACF8A4A1281300A180313615250,Potenciales,34218,30092
378F2C638154525F857F000001615250,Potenciales,34347,94066
598966BD003506DC580A180313615250,Potenciales,34114,23563
37AAB83A83088D1C6B7F000001615250,Potenciales,31733,28910
5B8DDE890A2A6B40930A180313615250,Potenciales,3213,36319
323B2F6D677ADA81B17F000001615250,Potenciales,6585,26026
4F6BC1ED4F63F762270A180313615250,Potenciales,6585,3213
48B5F4633737B3B7A47F000001615250,Potenciales,17495,20425
3779EEA6EF3F1D05207F000001615250,Potenciales,34113,4492
323B0D9AF8018CDB5E7F000001615250,Potenciales,26257,94748
6C416627FE79819EBD0A180313615250,Potenciales,1360,20425
46D0DD01782AFD09727F000001615250,Potenciales,30604,21390
687326B8764CDC1CF50A180313615250,Potenciales,3968,22008
54AEBACE83015ECAEC0A180313615250,Potenciales,24596,26118
5A1FF5359E4A8CC79A0A180313615250,Potenciales,3213,23617
5EC1BC8CE6555377410A180313615250,Potenciales,17495,97502
6BDF148D24138FAEA70A180313615250,Potenciales,10,26587
379081BE595DA4FC307F000001615250,Potenciales,6752,28494
687AF3C2F53EC8D4D00A180313615250,Potenciales,34114,23443
5FC33765A817AC9ABB0A180313615250,Potenciales,34218,28485
33812959F14EB42EDD7F000001615250,Potenciales,31733,5330
66A48FC61E630C6C010A180313615250,Potenciales,26257,23590
45862975AB75A77B907F000001615250,Potenciales,30604,17720
4672BCDEC347A205FB7F000001615250,Potenciales,3213,97498
323C133E36239827A57F000001615250,Potenciales,26257,21239
66B180DAB4283707ED0A180313615250,Potenciales,34218,34167
378F423F822023F3C97F000001615250,Potenciales,17495,27720
323C44CECF54FDE04A7F000001615250,Potenciales,30604,34875
6B47B084A36D23A6300A180313615250,Potenciales,28363,65
6182978BA5664D18C20A180313615250,Potenciales,30941,23401
323C4AAA95166801E77F000001615250,Potenciales,4173,97206
61B5AB2504563322870A180313615250,Potenciales,3968,23680
5096AF4B2358C492EF0A180313615250,Potenciales,24596,35251
32416394964BF16A9B7F000001615250,Potenciales,19206,96925
5F583941005FB53BDD0A180313615250,Potenciales,6585,97525
37905AE07B3C62B2977F000001615250,Potenciales,26257,33735
37F2C387716C55638C7F000001615250,Potenciales,3213,95755
5E53D9D0BA035DBB460A180313615250,Potenciales,6585,32659
323C3F70DB7FC619A27F000001615250,Potenciales,34114,33075
323C0FB0A80883361E7F000001615250,Potenciales,25174,16872
5C75C45DBA1C19E8C10A180313615250,Potenciales,31733,10
4041897F902379D34F7F000001615250,Potenciales,25174,22415
6ED528E0854E4333720A180313615250,Potenciales,3213,35667
576A9DCC3E56326CEB0A180313615250,Potenciales,18470,65
4D77E9040E53F81B030A180313615250,Potenciales,3213,21254
6D930BCEC0108DFD1F0A180313615250,Potenciales,34370,97811
6A28C35C63388F0C950A180313615250,Potenciales,3968,28492
6C72E9D0BF63D8C83A0A180313615250,Potenciales,19206,6752
5A96C91627611A09A30A180313615250,Potenciales,6585,26634
58D0C2D81748BEAADA0A180313615250,Potenciales,17495,35494
686857B47D41830C080A180313615250,Potenciales,25174,6524
323890ECE25DD709377F000001615250,Potenciales,5727,32319
401338A93350B58E827F000001615250,Potenciales,3968,29254
6CFEFCE924402A50190A180313615250,Potenciales,24596,32582
531A532EE84406D2CD0A180313615250,Potenciales,34114,1360
323C487FD4417062A57F000001615250,Potenciales,1360,14608
3EE662954C3DDF89927F000001615250,Potenciales,26257,4186
46D49B696A76DCD99F7F000001615250,Potenciales,30604,30086
6CC010D93B534831B90A180313615250,Potenciales,5727,94733
5AA733B0F32ABA2E400A180313615250,Potenciales,307,26025
3EAAD283A75CEE38E57F000001615250,Potenciales,5727,94761
5A0180150F643B92F50A180313615250,Potenciales,3213,31556
54EAE72B945A0C04930A180313615250,Potenciales,34114,22809
4EFCCB15BC1D111E130A180313615250,Potenciales,34370,32246
323B970F9A4C99EDFC7F000001615250,Potenciales,5727,28972
3380E066E638A94FC27F000001615250,Potenciales,34370,26051
323C06211F7945725A7F000001615250,Potenciales,6585,19182
32395014B44BB95A617F000001615250,Potenciales,3213,27184
323B53A39467AB3FB37F000001615250,Potenciales,6752,27789
6319B115CF444040AD0A180313615250,Potenciales,6585,28878
692D80EF09220B63B40A180313615250,Potenciales,34113,33735
6E160D74FD507356F60A180313615250,Potenciales,34113,28908
6E615885CC4773157D0A180313615250,Potenciales,34370,23783
3380FEA4111A61A5397F000001615250,Potenciales,307,20488
4FD40BBC5870EB7CAA0A180313615250,Potenciales,25174,32853
3D0459E1A272F5BEB77F000001615250,Potenciales,307,34436
390C3380CA54B6E80C7F000001615250,Potenciales,307,97812
45D882E1B741BF33347F000001615250,Potenciales,2,29163
60C4B3773C623F9BB60A180313615250,Potenciales,2,97720
630077D4FE0ABC9C3C0A180313615250,Potenciales,3213,22479
693130861A08B697B00A180313615250,Potenciales,34114,97525
4ED39B28902BE3362D0A180313615250,Potenciales,1360,34806
323C4E2456573E30D97F000001615250,Potenciales,25174,2899
54E1EB9FAA37BD777B0A180313615250,Potenciales,18470,32925
6777B0AD992C3D3ECF0A180313615250,Potenciales,34218,28454
6BB659C23B030D61BB0A180313615250,Potenciales,6585,29966
323989C3843E622B467F000001615250,Potenciales,31733,21239
5CAA222860387DC38C0A180313615250,Potenciales,6752,97634
582C7D8C773E809B4A0A180313615250,Potenciales,34114,22181
49AB5582A526E0B4857F000001615250,Potenciales,19206,23774
323C08834757A5CABA7F000001615250,Potenciales,34113,22437
38E28494D6381A9EF27F000001615250,Potenciales,34347,1360
378F81CF4D62BE01327F000001615250,Potenciales,3213,94069
52D456F782458DFF4B0A180313615250,Potenciales,307,97517
323C1673083ADA1A187F000001615250,Potenciales,6752,21259
35F82C38117CC36C6A7F000001615250,Potenciales,18470,93671
323C3A1D5F0BE2B0267F000001615250,Potenciales,26257,23563
6D003F02014CAE1BF40A180313615250,Potenciales,2,97022
6642A325A14FCEAA010A180313615250,Potenciales,4173,30032
454A70C4481BC1DF357F000001615250,Potenciales,1360,6939
3DDAFDE2FD130C6D1C7F000001615250,Potenciales,34113,29286
5AA206DAAE51CAA29A0A180313615250,Potenciales,3968,6866
32385F48602A4E3E697F000001615250,Potenciales,3213,34542
323C3B71920B4A14977F000001615250,Potenciales,34114,23422
3F3DD7747E64B0E9BF7F000001615250,Potenciales,3213,32636
689812D37051F8AD040A180313615250,Potenciales,3213,6559
5363A7581A0A63793F0A180313615250,Potenciales,6585,23444
531FA748D871AA339E0A180313615250,Potenciales,6585,30579
39B7F0DAB7772C82B47F000001615250,Potenciales,4180,97967
689D3100B249CAB6750A180313615250,Potenciales,34114,23768
53C165D7AB68AA80570A180313615250,Potenciales,2,4105
3239625BA804B1E91C7F000001615250,Potenciales,17919,28099
4A0D67D2F07E3237B97F000001615250,Potenciales,17495,33116
670B939C6937CD08070A180313615250,Potenciales,24596,23610
464A53757F0EB38A207F000001615250,Potenciales,34113,97731
44DCB0380D204B7AAC7F000001615250,Potenciales,19206,24
37F0141A066F0805BE7F000001615250,Potenciales,17919,34495
33810E3BEE033441EA7F000001615250,Potenciales,17919,26546
5DD83FC28F7E288D9F0A180313615250,Potenciales,19206,22437
5C322905395B4CF71F0A180313615250,Potenciales,6752,30025
6579DCD900527C0CA90A180313615250,Potenciales,3213,1737
6E873B96EC181C42710A180313615250,Potenciales,19206,29335
45A843A66253A8E6B17F000001615250,Potenciales,17432,31800
323C07D90843D929F87F000001615250,Potenciales,34114,22808
323C4E785014DAB84B7F000001615250,Potenciales,1360,24706
538DEC75D7390268370A180313615250,Potenciales,34113,28972
64AB5798DD663D8F850A180313615250,Potenciales,18518,27209
65AF9FDA174AC77B450A180313615250,Potenciales,17919,2993
3233EB9A137941CEE57F000001615250,Potenciales,10,31182
3589E9F62A63BC21A37F000001615250,Potenciales,3968,22898
3A0F8280ED1887BB167F000001615250,Potenciales,6585,97304
323BA18A2174E210257F000001615250,Potenciales,24596,28277
323B515A384CCA43427F000001615250,Potenciales,6585,96954
337138E3977E04A8567F000001615250,Potenciales,30604,94721
40F8CC53C2449E46347F000001615250,Potenciales,2,6944
323C162DEE4910F5BB7F000001615250,Potenciales,5727,34231
61E2F7F502707DDF210A180313615250,Potenciales,28363,64
6C31C4CBE944AFED2D0A180313615250,Potenciales,18518,26606
68E83828AD301388980A180313615250,Potenciales,28363,34123
323C342C405DD1BD427F000001615250,Potenciales,24596,22009
64012C1D566AE5038D0A180313615250,Potenciales,34114,29925
323BFFBE5B40830F0F7F000001615250,Potenciales,25174,93620
6317123E70111D26720A180313615250,Potenciales,17432,96097
4540026D6E52AF478C7F000001615250,Potenciales,4173,30606
37907CB2433183F4157F000001615250,Potenciales,307,94003
6AF0AC91F2655400060A180313615250,Potenciales,6585,33965
32383A06C708FD10337F000001615250,Potenciales,34347,30685
5DF7CAC8CE3696487B0A180313615250,Potenciales,34114,3559
5F9F633001641696640A180313615250,Potenciales,17432,32861
65E5EE77941AA4CD7A0A180313615250,Potenciales,3213,96992
567C6B018C3B7BA3270A180313615250,Potenciales,34113,31652
3B4991D6705F195E077F000001615250,Potenciales,34114,36565
49B2307975421417417F000001615250,Potenciales,10,4369
41AA8998D959A18DEF7F000001615250,Potenciales,5727,94712
3ED3BF6AA618F441527F000001615250,Potenciales,5727,31198
5DED7E051448C2F21C0A180313615250,Potenciales,6585,30056
57DA69776917C725110A180313615250,Potenciales,2,31615
50D183BED45FD2421A0A180313615250,Potenciales,17432,33714
5D664E9BB671FE83850A180313615250,Potenciales,30604,97609
53CBADD3317665065A0A180313615250,Potenciales,28363,22182
6D80A04ED656D526FC0A180313615250,Potenciales,30604,96927
3234418F480E5F31357F000001615250,Potenciales,34113,23679
32386B7452471B12387F000001615250,Potenciales,34370,96892
478B301CC33F5D73A17F000001615250,Potenciales,17919,30077
5C9D61741D2453F4670A180313615250,Potenciales,3213,29056
3233AFD39170A615B17F000001615250,Potenciales,6585,34143
3267CCC0FF735F15867F000001615250,Potenciales,1360,31182
4FD93D9B88372C4AA70A180313615250,Potenciales,34113,82
52A91D5AB02738F3B50A180313615250,Potenciales,34370,26614
378F3576B05011EAA57F000001615250,Potenciales,6585,26118
618BC879C402FAED4E0A180313615250,Potenciales,34218,24828
37532BAD395D82507C7F000001615250,Potenciales,1360,23401
32A5C9652D49FABEB97F000001615250,Potenciales,2,7820
61DF49AFE457F361BF0A180313615250,Potenciales,34114,35728
4BA4AD806F6D9C042B7F000001615250,Potenciales,30604,7391
32395ADEB475BA84A97F000001615250,Potenciales,28363,25348
6B73845ACE404243AC0A180313615250,Potenciales,34114,28026
395601CDC6650E07767F000001615250,Potenciales,34370,26035
56E9DF14E3339DC4940A180313615250,Potenciales,17495,20488
52AEDB5489010259A80A180313615250,Potenciales,1360,94742
478EB6A1FA1CF69B227F000001615250,Potenciales,25174,22481
6A711B6A0B46DCE3800A180313615250,Potenciales,6752,31818
5F7F9CB3F0725E2C380A180313615250,Potenciales,18566,94433
323359DC9E1F0C1BC17F000001615250,Potenciales,18470,23703
685533F40F59CFB29D0A180313615250,Potenciales,18566,35385
6293C892F93D5C1CB20A180313615250,Potenciales,34114,23894
5BCCB62F837CBFE56C0A180313615250,Potenciales,2,30603
51CCAD4CD8530D36610A180313615250,Potenciales,18470,26603
6EEE35C3B03B5D2BDE0A180313615250,Potenciales,17919,31892
6AFA698A2D0E4FA7240A180313615250,Potenciales,30941,94670
323C1A01B1343CFB477F000001615250,Potenciales,1360,93372
323C203AD8124ADDBF7F000001615250,Potenciales,10,23403
485C313E69195CC9727F000001615250,Potenciales,25174,22082
387DD71489509EE3827F000001615250,Potenciales,19206,94065
378F322E4977EF96B57F000001615250,Potenciales,34370,28028
3EAFE3ADFC34453BEF7F000001615250,Potenciales,18566,26606
5E7E2957C821FDEAA50A180313615250,Potenciales,30604,36319
571114854E036F2BCF0A180313615250,Potenciales,17919,26003
323B4DCECF2B185F1A7F000001615250,Potenciales,3213,96954
4F4231657563E844D00A180313615250,Potenciales,1360,23581
45DFE6BA7D22894DEE7F000001615250,Potenciales,17432,20477
6DECB340CD40C07BA40A180313615250,Potenciales,3213,23641
4A344AC00926F5B9647F000001615250,Potenciales,26257,23531
55F4BB5507074BDAEA0A180313615250,Potenciales,26257,24
65F56F5D9F540A9CF70A180313615250,Potenciales,26257,93689
588A6A53F83AE552040A180313615250,Potenciales,31733,20488
5E559BC1E0292276C20A180313615250,Potenciales,34113,97038
3238C161D916FFA7347F000001615250,Potenciales,34347,34231
3E8EE7288F45C325807F000001615250,Potenciales,28363,95163
5511478CC840A08CC50A180313615250,Potenciales,28363,28015
5A3723B89F5F352B2E0A180313615250,Potenciales,19206,93676
5F2B7EBBA63CF510DF0A180313615250,Potenciales,18470,31031
6DA9C685A81C9C84ED0A180313615250,Potenciales,3213,33945
6993BFCE521A18C9C30A180313615250,Potenciales,3213,94020
378FFC540B03BBD8E07F000001615250,Potenciales,18470,30483
37906C2AA70A7248BA7F000001615250,Potenciales,4180,32871
3C29D0C0F76C614DC87F000001615250,Potenciales,30941,22854
323C4977676F4EEA3A7F000001615250,Potenciales,18566,35381
4D8C82E20174A61C700A180313615250,Potenciales,31733,94094
33DB24A0513E3DCC5A7F000001615250,Potenciales,18470,22481
4597BA48CB35681C9E7F000001615250,Potenciales,28363,34146
5D77E76C7E6221FDD80A180313615250,Potenciales,34113,97498
6ABF29BA4F54573FAB0A180313615250,Potenciales,30941,23839
53838B8A5258E79B1A0A180313615250,Potenciales,18470,97158
5F03CCAFEB766A05720A180313615250,Potenciales,18566,31743
63811B7C5465E9D6400A180313615250,Potenciales,30941,28877
324162FE362DAB015B7F000001615250,Potenciales,4180,97283
323C0961B94157A08D7F000001615250,Potenciales,34114,34231
323C1FD6490978F8277F000001615250,Potenciales,34114,31724
3A7BA0348860523C017F000001615250,Potenciales,6585,97496
6246EDC89B2D2D741B0A180313615250,Potenciales,31733,7336
6B7374753749973F420A180313615250,Potenciales,17919,97498
382B7632522577C1A77F000001615250,Potenciales,34370,97433
6B580D89256E25A6040A180313615250,Potenciales,34113,96368
335A7315E21D494B437F000001615250,Potenciales,25174,23444
32338ACD30411BEB197F000001615250,Potenciales,3968,34210
3790841DF80971F72E7F000001615250,Potenciales,4180,26606
37907C9FE91C8E57197F000001615250,Potenciales,34114,22009
47FFE31A43771C1D407F000001615250,Potenciales,1360,22809
6D456ABB2C27D188400A180313615250,Potenciales,31733,23403
60BF8A9241679F7B2A0A180313615250,Potenciales,18470,28974
57C566E2E83445D3680A180313615250,Potenciales,18470,23444
3996E4B0A14509EBAF7F000001615250,Potenciales,3968,94028
54851E4C506D02621D0A180313615250,Potenciales,30941,6524
6854D90BF726A9EEBB0A180313615250,Potenciales,26257,31001
6C64B35ED537E1A6A90A180313615250,Potenciales,30941,6938
55A0904A3C34927C810A180313615250,Potenciales,34114,36316
68968766F8249C644D0A180313615250,Potenciales,6585,97223
535F8B262F39E9E91D0A180313615250,Potenciales,3213,20497
6B6CC3DE67198106C20A180313615250,Potenciales,17919,35792
323C19C70E475CE6AE7F000001615250,Potenciales,34347,97687
323C35C59718C5C7E07F000001615250,Potenciales,3213,97031
68C36D111755DD84C50A180313615250,Potenciales,307,94495
6F5C759AABED1DEA530A180327615250,Potenciales,31733,31039
5CEBB201A306BAFAD30A180313615250,Potenciales,31733,36292
3234E1C64912D021B17F000001615250,Potenciales,3968,94082
6CF60C76611ED5B1E30A180313615250,Potenciales,30941,28492
35EAE8DD090E2B82A17F000001615250,Potenciales,17919,4105
62D492E1552869396B0A180313615250,Potenciales,17432,6872
3790952CFE2751DF997F000001615250,Potenciales,6752,23756
5BEE95FE467F7AD0C30A180313615250,Potenciales,3968,34746
378F6BF36634ED1F6C7F000001615250,Potenciales,17432,22890
6587EB0A6420BF0E9F0A180313615250,Potenciales,17495,23697
5E5F705F956E132C8F0A180313615250,Potenciales,26257,96409
68BB04BC280B57CFB20A180313615250,Potenciales,307,33195
379050227B7035BB207F000001615250,Potenciales,4173,95955
6746C4752B16BFD4430A180313615250,Potenciales,17495,30570
5D99CF4FF303A664510A180313615250,Potenciales,25174,96289
6E66D1920B0997ADC30A180313615250,Potenciales,24596,6524
359B669F512B7730A07F000001615250,Potenciales,19206,6866
32388935072237D2967F000001615250,Potenciales,4180,26024
4FFC21CB5246EDBD710A180313615250,Potenciales,26257,4345
4B096B740A7B05EBA67F000001615250,Potenciales,25174,94853
692C2A917D337109640A180313615250,Potenciales,17495,97609
37900DC35542D3C91E7F000001615250,Potenciales,34370,4345
5C1F149791445B6D500A180313615250,Potenciales,307,96990
323851E82747F633277F000001615250,Potenciales,28363,35695
323C09AC961EC8CB987F000001615250,Potenciales,17432,95772
3B3F600B29092B08C57F000001615250,Potenciales,30604,94746
32389D2A7620D110517F000001615250,Potenciales,18470,27787
323987D2BC02FC39D47F000001615250,Potenciales,34370,31652
54126AFFE47CC411B70A180313615250,Potenciales,3213,94020
378F43D8051B5541807F000001615250,Potenciales,34114,22101
451FD082D37A8D48DC7F000001615250,Potenciales,19206,4345
45884A6F640AEB32DC7F000001615250,Potenciales,34347,29056
323C3D638873AE95C87F000001615250,Potenciales,28363,93962
412907C14D09F0E06D7F000001615250,Potenciales,17919,33640
48F3CD31517B416C3A7F000001615250,Potenciales,34114,4345
56242220A71EEE64280A180313615250,Potenciales,34370,97444
4291C3904167BF70057F000001615250,Potenciales,17495,97626
4D4B2E761E242B4A120A180313615250,Potenciales,25174,31039
6C93EAD11420EC5F640A180313615250,Potenciales,307,20534
5AAE05A35844EEB71F0A180313615250,Potenciales,6585,33136
33812C26A902ECE9377F000001615250,Potenciales,17495,93988
6B92C4E876344A1B3D0A180313615250,Potenciales,25174,97586
32394D466656A744837F000001615250,Potenciales,34370,23442
5E12A1E0942D54C4080A180313615250,Potenciales,17919,26131
4586F7CB562877A3D67F000001615250,Potenciales,307,97541
5E12ADD61641877E380A180313615250,Potenciales,3968,30656
323C1858B27681BD0B7F000001615250,Potenciales,18470,21239
323C15535B0F1961CC7F000001615250,Potenciales,26257,95491
3B635EA1BD21FBF7067F000001615250,Potenciales,17919,27322
4662E9F0756733B9F77F000001615250,Potenciales,19206,22008
32388154C969878E637F000001615250,Potenciales,307,27141
33CB9EE273751B72AA7F000001615250,Potenciales,6585,34683
6149F2436450E9D3120A180313615250,Potenciales,6585,21390
66616491F0400799110A180313615250,Potenciales,34113,24921
323B904CA7764FCF117F000001615250,Potenciales,17919,33861
4EFCCB1BC52F0988B20A180313615250,Potenciales,6585,94811
4EDF2F56185771667E0A180314615250,Potenciales,10,28492
3586845E4346D89EA87F000001615250,Potenciales,18470,25371
4D328D882F1452866E0A180313615250,Potenciales,18518,33057
3C965696482F18FFEB7F000001615250,Potenciales,34370,22300
576DFBB03807FBF17F0A180313615250,Potenciales,30941,34867
5AF463049123DC54140A180313615250,Potenciales,17919,30094
683E743DF9678016F20A180313615250,Potenciales,26257,2899
567DFBFB0369E9E10F0A180313615250,Potenciales,10,19462
